               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  78,              1.7727,              1.0964,              1.6179,             0.82698,             0.80099,             0.86629,             0.49074,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  79,              1.7476,              1.0788,              1.6047,             0.83041,             0.79695,             0.86357,             0.48605,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  80,              1.7451,              1.0678,              1.6029,             0.82391,             0.80612,             0.86134,             0.48487,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  81,              1.7464,              1.0813,              1.6127,              0.8155,             0.81213,             0.86079,              0.4827,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  82,              1.7333,              1.0662,              1.6025,             0.82991,              0.7944,             0.86162,             0.48406,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  83,              1.7511,              1.0783,              1.6025,             0.84123,             0.80582,              0.8693,             0.49839,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  84,              1.7506,              1.0802,              1.6041,             0.83333,             0.79378,             0.86676,             0.50225,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  85,              1.7518,              1.0678,              1.6016,             0.81237,             0.80587,             0.86114,             0.48954,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  86,               1.726,               1.061,              1.5952,             0.83346,             0.78302,             0.85569,             0.48349,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  87,              1.7378,              1.0663,              1.6036,             0.83863,             0.78742,              0.8665,              0.4942,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  88,              1.7301,              1.0536,              1.5913,             0.81999,             0.80639,             0.86053,             0.49235,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  89,              1.7266,              1.0554,              1.6001,             0.83902,             0.79059,             0.86459,             0.49559,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  90,              1.7303,              1.0466,              1.5941,             0.82315,             0.80002,             0.86411,             0.49465,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  91,              1.7153,              1.0424,              1.5845,             0.83299,             0.80081,             0.86751,             0.49462,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  92,              1.7249,              1.0442,              1.5887,             0.83847,             0.78965,             0.86391,             0.49295,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  93,              1.7079,              1.0304,               1.579,             0.81981,             0.79765,             0.86062,             0.48179,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  94,              1.7167,              1.0365,              1.5844,             0.84359,             0.79224,             0.86966,             0.49716,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  95,              1.7099,              1.0352,               1.585,             0.83037,             0.80479,             0.87178,             0.50178,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  96,              1.7133,              1.0371,              1.5823,             0.82494,             0.78407,             0.85702,             0.48293,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  97,              1.6985,               1.013,              1.5797,               0.822,              0.8111,             0.87198,             0.50148,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  98,              1.6917,              1.0142,              1.5686,             0.82995,             0.79699,             0.87288,             0.49984,                   0,                   0,                   0,                0.01,                0.01,                0.01
                  99,              1.6947,              1.0298,              1.5711,             0.82706,             0.79695,             0.86528,             0.49645,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 100,              1.6921,              1.0161,              1.5854,             0.82344,             0.81123,             0.87414,             0.49799,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 101,              1.7142,              1.0241,              1.5812,               0.837,             0.79426,             0.87104,             0.50216,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 102,              1.6959,              1.0197,               1.571,              0.8294,             0.80496,             0.87181,             0.50319,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 103,              1.7004,              1.0184,              1.5736,             0.82378,              0.8099,             0.87323,             0.50307,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 104,              1.7056,              1.0303,               1.571,             0.82453,             0.81516,             0.87232,             0.50135,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 105,              1.6859,              1.0041,              1.5696,             0.82999,             0.79975,             0.86749,             0.49893,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 106,              1.6831,              1.0196,              1.5748,             0.82325,             0.79611,             0.85745,             0.49247,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 107,              1.6753,               1.013,              1.5544,             0.83263,             0.80484,             0.87009,             0.50048,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 108,              1.6804,              1.0029,              1.5617,             0.82909,             0.80031,             0.87152,             0.50242,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 109,               1.683,              1.0175,              1.5627,             0.81809,             0.81441,             0.86858,             0.49725,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 110,              1.6545,             0.99059,              1.5541,             0.83588,              0.8055,             0.86804,             0.50097,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 111,              1.6828,              1.0084,              1.5671,             0.82595,             0.80903,             0.86682,             0.49758,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 112,              1.6585,              0.9931,              1.5463,             0.82314,             0.80869,             0.86929,             0.50219,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 113,              1.6506,             0.98644,              1.5416,             0.82284,             0.80672,             0.86457,             0.49894,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 114,              1.6653,             0.99386,              1.5398,             0.82294,             0.80755,             0.86814,             0.50134,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 115,              1.6577,             0.99482,              1.5551,             0.83771,             0.79792,             0.86942,             0.50209,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 116,              1.6658,             0.99482,              1.5435,             0.82226,             0.79984,             0.85902,             0.49485,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 117,              1.6658,             0.98463,              1.5542,             0.83152,             0.79788,             0.86445,             0.49997,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 118,              1.6545,             0.98963,              1.5478,             0.82082,             0.80491,             0.86736,             0.50496,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 119,              1.6621,             0.98323,              1.5409,             0.82343,             0.80816,             0.87048,             0.50284,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 120,              1.6579,             0.98918,              1.5541,             0.82093,             0.81295,             0.86859,             0.49862,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 121,              1.6554,             0.98622,              1.5405,             0.82572,             0.81435,             0.87242,             0.50722,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 122,              1.6501,             0.96265,              1.5399,             0.83876,             0.80679,             0.87177,             0.50359,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 123,              1.6462,             0.97553,              1.5411,             0.83762,             0.80762,              0.8722,             0.50361,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 124,              1.6437,             0.97175,              1.5272,             0.82529,             0.81429,             0.87258,              0.5053,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 125,              1.6367,             0.95785,              1.5356,             0.80884,             0.81655,             0.86979,             0.50075,                   0,                   0,                   0,                0.01,                0.01,                0.01
