               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  40,               2.032,              1.3437,              1.8561,             0.80424,             0.74527,             0.82469,             0.43809,                   0,                   0,                   0,            0.008713,            0.008713,            0.008713
                  41,              2.0258,              1.3316,               1.856,             0.79026,             0.76104,             0.82371,             0.43639,                   0,                   0,                   0,             0.00868,             0.00868,             0.00868
                  42,              2.0144,              1.3301,              1.8456,             0.78066,             0.74402,             0.81306,             0.42528,                   0,                   0,                   0,            0.008647,            0.008647,            0.008647
                  43,               2.016,              1.3303,               1.849,             0.79795,             0.75659,             0.83016,              0.4505,                   0,                   0,                   0,            0.008614,            0.008614,            0.008614
                  44,              2.0103,              1.3097,              1.8259,             0.79793,             0.75481,             0.82451,             0.43911,                   0,                   0,                   0,            0.008581,            0.008581,            0.008581
                  45,              1.9946,              1.3139,              1.8348,             0.81486,             0.75667,             0.83454,             0.45811,                   0,                   0,                   0,            0.008548,            0.008548,            0.008548
                  46,              1.9928,              1.3053,              1.8214,             0.81202,             0.75266,             0.83453,             0.45356,                   0,                   0,                   0,            0.008515,            0.008515,            0.008515
                  47,              2.0086,              1.3043,              1.8202,             0.78714,             0.74439,             0.81134,             0.41538,                   0,                   0,                   0,            0.008482,            0.008482,            0.008482
                  48,              1.9741,              1.2937,              1.8129,             0.80179,             0.75014,              0.8301,             0.44353,                   0,                   0,                   0,            0.008449,            0.008449,            0.008449
                  49,              1.9695,              1.4272,              1.7977,             0.75919,             0.75511,             0.80597,             0.41544,                   0,                   0,                   0,            0.008416,            0.008416,            0.008416
                  50,              1.9676,              1.2884,              1.7973,             0.78816,             0.76573,             0.82963,             0.44595,                   0,                   0,                   0,            0.008383,            0.008383,            0.008383
                  51,              1.9564,              1.2576,               1.797,             0.80055,             0.75067,             0.82096,             0.43464,                   0,                   0,                   0,             0.00835,             0.00835,             0.00835
                  52,                1.95,              1.2677,              1.7857,             0.78207,             0.76064,             0.82167,             0.43854,                   0,                   0,                   0,            0.008317,            0.008317,            0.008317
                  53,              1.9565,              1.2648,              1.7879,             0.81689,             0.76966,              0.8389,             0.45884,                   0,                   0,                   0,            0.008284,            0.008284,            0.008284
                  54,              1.9467,              1.2621,              1.7948,             0.80972,             0.76193,             0.84007,             0.45558,                   0,                   0,                   0,            0.008251,            0.008251,            0.008251
                  55,              1.9326,              1.2559,              1.7678,             0.79556,             0.77096,             0.83394,             0.45118,                   0,                   0,                   0,            0.008218,            0.008218,            0.008218
                  56,              1.9478,              1.2727,              1.7962,             0.80302,             0.76672,             0.84156,             0.46283,                   0,                   0,                   0,            0.008185,            0.008185,            0.008185
                  57,               1.929,              1.2311,              1.7844,             0.82599,             0.75872,             0.84121,             0.46336,                   0,                   0,                   0,            0.008152,            0.008152,            0.008152
                  58,              1.9276,              1.2324,              1.7693,             0.78985,             0.77199,             0.83026,             0.43957,                   0,                   0,                   0,            0.008119,            0.008119,            0.008119
                  59,              1.9453,              1.2468,              1.7821,             0.79581,              0.7744,             0.83977,              0.4566,                   0,                   0,                   0,            0.008086,            0.008086,            0.008086
                  60,              1.9333,              1.2414,              1.7832,             0.81553,               0.779,             0.85353,             0.47338,                   0,                   0,                   0,            0.008053,            0.008053,            0.008053
                  61,               1.908,               1.219,              1.7508,             0.79209,              0.7811,              0.8387,              0.4605,                   0,                   0,                   0,             0.00802,             0.00802,             0.00802
                  62,              1.9283,              1.2438,              1.7847,             0.82841,             0.77575,             0.85275,             0.47025,                   0,                   0,                   0,            0.007987,            0.007987,            0.007987
                  63,              1.9064,              1.2306,              1.7677,             0.81763,              0.7685,             0.84294,             0.46233,                   0,                   0,                   0,            0.007954,            0.007954,            0.007954
                  64,              1.9224,                1.22,              1.7654,             0.81867,              0.7763,             0.85017,             0.47151,                   0,                   0,                   0,            0.007921,            0.007921,            0.007921
                  65,              1.9166,              1.2249,              1.7553,             0.81622,              0.7645,             0.84464,             0.46183,                   0,                   0,                   0,            0.007888,            0.007888,            0.007888
                  66,              1.9006,              1.2128,              1.7531,             0.80433,             0.77976,             0.84374,              0.4645,                   0,                   0,                   0,            0.007855,            0.007855,            0.007855
                  67,              1.8978,              1.2133,              1.7525,             0.83549,             0.76128,             0.84425,             0.46442,                   0,                   0,                   0,            0.007822,            0.007822,            0.007822
                  68,               1.895,              1.2157,              1.7592,             0.81262,             0.78463,             0.84954,             0.47156,                   0,                   0,                   0,            0.007789,            0.007789,            0.007789
                  69,              1.8791,              1.1882,              1.7411,             0.80648,             0.78431,              0.8498,              0.4731,                   0,                   0,                   0,            0.007756,            0.007756,            0.007756
                  70,              1.8807,              1.1975,              1.7282,             0.80068,             0.79035,             0.84364,             0.46973,                   0,                   0,                   0,            0.007723,            0.007723,            0.007723
                  71,              1.8765,               1.184,               1.738,             0.81499,             0.78568,             0.85202,              0.4713,                   0,                   0,                   0,             0.00769,             0.00769,             0.00769
                  72,              1.8611,              1.1735,              1.7329,             0.82129,             0.79135,             0.86008,             0.48184,                   0,                   0,                   0,            0.007657,            0.007657,            0.007657
                  73,              1.8625,              1.1657,              1.7256,             0.81878,             0.79623,             0.85751,             0.47423,                   0,                   0,                   0,            0.007624,            0.007624,            0.007624
                  74,              1.8744,              1.1785,              1.7324,             0.80344,              0.7836,             0.84491,              0.4691,                   0,                   0,                   0,            0.007591,            0.007591,            0.007591
                  75,              1.8764,              1.1959,              1.7466,             0.82245,             0.79403,             0.85438,              0.4757,                   0,                   0,                   0,            0.007558,            0.007558,            0.007558
                  76,              1.8647,              1.1815,              1.7249,             0.80528,             0.78566,             0.85035,             0.47526,                   0,                   0,                   0,            0.007525,            0.007525,            0.007525
                  77,              1.8399,              1.1537,              1.7225,             0.81377,             0.80434,             0.85771,             0.48405,                   0,                   0,                   0,            0.007492,            0.007492,            0.007492
                  78,              1.8659,              1.1814,              1.7319,             0.81734,             0.78408,              0.8533,             0.47715,                   0,                   0,                   0,            0.007459,            0.007459,            0.007459
                  79,              1.8305,              1.1509,              1.7138,             0.81881,             0.79043,             0.85481,             0.47593,                   0,                   0,                   0,            0.007426,            0.007426,            0.007426
                  80,              1.8311,              1.1525,              1.7103,             0.81289,             0.79876,             0.85403,             0.47947,                   0,                   0,                   0,            0.007393,            0.007393,            0.007393
                  81,              1.8333,              1.1639,              1.7233,             0.81092,             0.78589,             0.84952,             0.47657,                   0,                   0,                   0,             0.00736,             0.00736,             0.00736
                  82,              1.8165,              1.1449,              1.7098,             0.81994,             0.79373,             0.86526,             0.48584,                   0,                   0,                   0,            0.007327,            0.007327,            0.007327
                  83,              1.8392,              1.1515,              1.7093,             0.81693,             0.80048,             0.85889,             0.48255,                   0,                   0,                   0,            0.007294,            0.007294,            0.007294
                  84,              1.8387,              1.1575,              1.7154,             0.81144,             0.80276,             0.85906,              0.4831,                   0,                   0,                   0,            0.007261,            0.007261,            0.007261
                  85,              1.8403,              1.1447,              1.7083,              0.8087,             0.79397,             0.85402,             0.48122,                   0,                   0,                   0,            0.007228,            0.007228,            0.007228
                  86,              1.8091,              1.1369,              1.7009,             0.81691,             0.79452,             0.85815,             0.48007,                   0,                   0,                   0,            0.007195,            0.007195,            0.007195
                  87,              1.8207,               1.129,              1.7069,              0.8215,             0.78336,             0.85461,             0.48118,                   0,                   0,                   0,            0.007162,            0.007162,            0.007162
                  88,              1.8245,              1.1269,              1.6948,             0.81541,              0.7977,             0.85378,             0.48494,                   0,                   0,                   0,            0.007129,            0.007129,            0.007129
                  89,              1.8135,              1.1428,              1.7057,             0.83121,              0.7898,             0.85917,             0.49284,                   0,                   0,                   0,            0.007096,            0.007096,            0.007096
                  90,              1.8157,              1.1293,              1.6912,             0.81582,             0.80008,             0.86019,             0.48369,                   0,                   0,                   0,            0.007063,            0.007063,            0.007063
                  91,              1.8075,              1.1229,               1.691,             0.82022,              0.7945,             0.86249,             0.48545,                   0,                   0,                   0,             0.00703,             0.00703,             0.00703
                  92,              1.8145,              1.1218,              1.6965,              0.8107,             0.79392,             0.85965,             0.48905,                   0,                   0,                   0,            0.006997,            0.006997,            0.006997
                  93,              1.7925,              1.1047,              1.6813,             0.82818,             0.79937,             0.86126,             0.48538,                   0,                   0,                   0,            0.006964,            0.006964,            0.006964
                  94,              1.7947,              1.1104,              1.6865,             0.83295,             0.79222,             0.86223,             0.48867,                   0,                   0,                   0,            0.006931,            0.006931,            0.006931
                  95,              1.7863,              1.1017,              1.6826,             0.82439,              0.8024,             0.86533,             0.48842,                   0,                   0,                   0,            0.006898,            0.006898,            0.006898
                  96,              1.7901,              1.1106,              1.6735,             0.82126,             0.78803,             0.85612,             0.48224,                   0,                   0,                   0,            0.006865,            0.006865,            0.006865
                  97,              1.7796,               1.089,              1.6796,             0.82236,              0.7981,              0.8652,             0.48928,                   0,                   0,                   0,            0.006832,            0.006832,            0.006832
                  98,              1.7666,              1.0916,              1.6691,             0.81889,             0.78888,             0.85462,             0.48144,                   0,                   0,                   0,            0.006799,            0.006799,            0.006799
                  99,              1.7703,               1.104,              1.6724,             0.81527,             0.79443,             0.85547,             0.48672,                   0,                   0,                   0,            0.006766,            0.006766,            0.006766
                 100,              1.7675,              1.0903,              1.6838,             0.82522,             0.80672,             0.86773,             0.49391,                   0,                   0,                   0,            0.006733,            0.006733,            0.006733
                 101,              1.7904,              1.0927,              1.6802,             0.82333,             0.79564,             0.86366,             0.48602,                   0,                   0,                   0,              0.0067,              0.0067,              0.0067
                 102,              1.7841,               1.095,               1.677,             0.81231,             0.79205,             0.85918,             0.49036,                   0,                   0,                   0,            0.006667,            0.006667,            0.006667
                 103,              1.7763,              1.0967,              1.6706,             0.82952,             0.81037,             0.87008,             0.49684,                   0,                   0,                   0,            0.006634,            0.006634,            0.006634
                 104,              1.7828,              1.0955,              1.6724,             0.81894,             0.79922,             0.86168,             0.49105,                   0,                   0,                   0,            0.006601,            0.006601,            0.006601
                 105,              1.7694,              1.0795,              1.6728,             0.82816,             0.80327,             0.86866,             0.49716,                   0,                   0,                   0,            0.006568,            0.006568,            0.006568
                 106,              1.7638,               1.096,              1.6784,               0.819,             0.80273,             0.86149,              0.4855,                   0,                   0,                   0,            0.006535,            0.006535,            0.006535
                 107,              1.7533,              1.0821,              1.6625,              0.8213,             0.80142,             0.86711,             0.49698,                   0,                   0,                   0,            0.006502,            0.006502,            0.006502
                 108,              1.7565,              1.0796,              1.6598,             0.82818,             0.79506,             0.86601,             0.49376,                   0,                   0,                   0,            0.006469,            0.006469,            0.006469
                 109,              1.7657,              1.0849,              1.6626,              0.8252,             0.80251,             0.86632,             0.49586,                   0,                   0,                   0,            0.006436,            0.006436,            0.006436
                 110,              1.7309,              1.0657,              1.6494,              0.8245,              0.8082,             0.86983,             0.49813,                   0,                   0,                   0,            0.006403,            0.006403,            0.006403
                 111,              1.7537,              1.0813,              1.6626,             0.81641,             0.80213,             0.86405,             0.49542,                   0,                   0,                   0,             0.00637,             0.00637,             0.00637
                 112,              1.7346,              1.0652,              1.6433,             0.81513,              0.8044,             0.86426,              0.4978,                   0,                   0,                   0,            0.006337,            0.006337,            0.006337
                 113,              1.7334,              1.0566,              1.6406,             0.81049,             0.80384,             0.86239,             0.49277,                   0,                   0,                   0,            0.006304,            0.006304,            0.006304
                 114,              1.7355,              1.0589,               1.631,             0.82381,             0.80775,             0.86937,             0.50061,                   0,                   0,                   0,            0.006271,            0.006271,            0.006271
                 115,              1.7281,              1.0649,              1.6446,             0.82961,             0.79483,             0.86816,             0.50144,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                 116,              1.7414,              1.0578,              1.6396,             0.81735,             0.79949,              0.8628,             0.49423,                   0,                   0,                   0,            0.006205,            0.006205,            0.006205
                 117,              1.7332,              1.0535,              1.6441,             0.81787,             0.80893,             0.86457,             0.49603,                   0,                   0,                   0,            0.006172,            0.006172,            0.006172
                 118,              1.7269,                1.05,              1.6427,             0.82419,             0.80602,             0.86408,             0.49527,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                 119,              1.7358,              1.0464,              1.6309,             0.82767,             0.81539,             0.87166,             0.50014,                   0,                   0,                   0,            0.006106,            0.006106,            0.006106
                 120,              1.7293,              1.0419,              1.6472,             0.83137,             0.80477,             0.86643,             0.49862,                   0,                   0,                   0,            0.006073,            0.006073,            0.006073
                 121,              1.7215,              1.0461,              1.6259,             0.83956,             0.80593,             0.87332,             0.50845,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                 122,              1.7231,              1.0361,              1.6312,             0.84554,             0.79813,             0.87351,             0.50486,                   0,                   0,                   0,            0.006007,            0.006007,            0.006007
                 123,              1.7119,              1.0379,              1.6292,             0.82706,             0.80825,             0.86924,             0.50061,                   0,                   0,                   0,            0.005974,            0.005974,            0.005974
                 124,              1.7113,              1.0364,              1.6256,             0.82882,             0.80807,             0.86983,             0.49844,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                 125,               1.701,              1.0223,              1.6243,              0.8283,             0.81446,             0.87076,             0.49816,                   0,                   0,                   0,            0.005908,            0.005908,            0.005908
                 126,              1.6962,              1.0284,              1.6206,             0.83327,             0.80601,             0.86806,             0.50394,                   0,                   0,                   0,            0.005875,            0.005875,            0.005875
                 127,              1.6957,              1.0194,                1.62,             0.82983,             0.81329,              0.8724,             0.50487,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                 128,              1.6957,              1.0236,              1.6191,             0.82699,             0.81663,             0.87418,             0.50294,                   0,                   0,                   0,            0.005809,            0.005809,            0.005809
                 129,              1.7007,               1.021,              1.6189,             0.84231,              0.8068,             0.87413,              0.5053,                   0,                   0,                   0,            0.005776,            0.005776,            0.005776
                 130,              1.7002,              1.0208,              1.6294,              0.8319,             0.81163,              0.8691,             0.50459,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                 131,              1.7031,              1.0234,              1.6247,             0.82405,             0.81967,             0.86898,             0.49836,                   0,                   0,                   0,             0.00571,             0.00571,             0.00571
                 132,              1.7074,              1.0404,              1.6231,             0.81673,             0.81867,             0.87055,              0.5025,                   0,                   0,                   0,            0.005677,            0.005677,            0.005677
                 133,              1.7011,              1.0122,              1.6067,             0.82992,             0.80375,             0.86477,               0.502,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                 134,              1.6936,              1.0174,              1.6133,             0.82263,             0.80966,             0.86214,             0.49967,                   0,                   0,                   0,            0.005611,            0.005611,            0.005611
                 135,              1.6758,              1.0124,              1.6055,               0.826,               0.814,             0.86427,             0.49991,                   0,                   0,                   0,            0.005578,            0.005578,            0.005578
                 136,              1.6787,              1.0082,              1.6081,             0.82569,             0.81172,             0.86929,             0.50323,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                 137,              1.6695,              1.0082,              1.6045,             0.81856,             0.81241,             0.86622,             0.50308,                   0,                   0,                   0,            0.005512,            0.005512,            0.005512
                 138,              1.6757,             0.99877,              1.6032,             0.82446,              0.8028,             0.86355,             0.50088,                   0,                   0,                   0,            0.005479,            0.005479,            0.005479
                 139,              1.6819,             0.99963,               1.612,             0.82207,              0.8084,             0.86553,               0.505,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                 140,              1.6663,             0.99541,              1.6066,             0.82038,              0.8197,             0.87099,             0.50668,                   0,                   0,                   0,            0.005413,            0.005413,            0.005413
                 141,              1.6663,              1.0079,              1.6012,             0.82113,             0.81107,             0.86749,             0.50317,                   0,                   0,                   0,             0.00538,             0.00538,             0.00538
                 142,              1.6649,             0.98614,              1.5887,             0.82095,             0.81097,             0.86692,             0.50178,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                 143,              1.6639,             0.99372,              1.6067,             0.82458,             0.81782,             0.87097,             0.50226,                   0,                   0,                   0,            0.005314,            0.005314,            0.005314
                 144,              1.6622,             0.97741,                1.59,              0.8211,             0.81597,             0.87154,             0.50448,                   0,                   0,                   0,            0.005281,            0.005281,            0.005281
                 145,              1.6528,             0.98477,              1.6029,              0.8276,             0.81791,             0.87408,             0.50766,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                 146,                1.67,              1.0034,              1.6023,             0.82737,             0.82257,              0.8716,             0.50658,                   0,                   0,                   0,            0.005215,            0.005215,            0.005215
                 147,              1.6545,             0.99168,              1.5972,             0.82996,             0.81584,             0.87113,             0.50447,                   0,                   0,                   0,            0.005182,            0.005182,            0.005182
                 148,              1.6428,             0.97754,              1.5969,             0.82637,             0.81139,              0.8648,             0.50156,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                 149,              1.6331,             0.95986,              1.5786,             0.82746,             0.81551,             0.87238,              0.5062,                   0,                   0,                   0,            0.005116,            0.005116,            0.005116
                 150,              1.6505,             0.98319,              1.5895,             0.83657,             0.81564,             0.87507,             0.51014,                   0,                   0,                   0,            0.005083,            0.005083,            0.005083
                 151,              1.6443,             0.96671,              1.5875,             0.82995,             0.81589,             0.87145,             0.50757,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                 152,              1.6348,             0.96432,              1.5849,              0.8328,             0.81366,             0.87049,             0.50649,                   0,                   0,                   0,            0.005017,            0.005017,            0.005017
                 153,              1.6361,             0.97058,              1.5799,             0.83914,              0.8081,             0.87394,             0.50838,                   0,                   0,                   0,            0.004984,            0.004984,            0.004984
                 154,                1.65,             0.97426,              1.5835,             0.82557,             0.81434,             0.87271,             0.50545,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                 155,              1.6428,             0.96525,              1.5771,             0.83018,             0.81441,             0.87402,             0.50648,                   0,                   0,                   0,            0.004918,            0.004918,            0.004918
                 156,              1.6243,             0.94522,              1.5622,             0.83134,             0.81018,             0.87018,             0.50612,                   0,                   0,                   0,            0.004885,            0.004885,            0.004885
                 157,              1.6457,             0.96222,              1.5705,             0.82343,             0.82061,             0.87333,             0.50841,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                 158,              1.6208,             0.94202,               1.584,              0.8243,             0.81799,             0.87358,             0.51121,                   0,                   0,                   0,            0.004819,            0.004819,            0.004819
                 159,              1.6498,             0.97097,              1.5768,             0.82989,              0.8111,             0.87495,             0.50804,                   0,                   0,                   0,            0.004786,            0.004786,            0.004786
                 160,              1.6264,             0.95592,              1.5635,             0.83257,              0.8203,             0.87584,             0.51103,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                 161,              1.6227,             0.95063,              1.5631,             0.82773,             0.82473,              0.8736,             0.50921,                   0,                   0,                   0,             0.00472,             0.00472,             0.00472
                 162,              1.6503,             0.97242,              1.5796,              0.8282,              0.8123,             0.87248,             0.50829,                   0,                   0,                   0,            0.004687,            0.004687,            0.004687
                 163,               1.599,             0.94285,              1.5611,             0.83158,             0.81788,             0.87562,             0.51103,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                 164,              1.6314,             0.96548,              1.5896,             0.83342,             0.81578,             0.87532,              0.5109,                   0,                   0,                   0,            0.004621,            0.004621,            0.004621
                 165,              1.6187,             0.93429,              1.5677,              0.8264,             0.81647,             0.87273,             0.50815,                   0,                   0,                   0,            0.004588,            0.004588,            0.004588
                 166,              1.6114,             0.93832,              1.5658,             0.82555,             0.80994,             0.87051,             0.50776,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                 167,              1.6153,             0.94512,               1.569,             0.83858,             0.80758,             0.87163,             0.50693,                   0,                   0,                   0,            0.004522,            0.004522,            0.004522
                 168,              1.6047,              0.9427,              1.5715,             0.83119,             0.81108,             0.87114,             0.50434,                   0,                   0,                   0,            0.004489,            0.004489,            0.004489
                 169,               1.603,             0.94979,              1.5717,             0.82321,             0.81291,             0.87033,             0.50656,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                 170,               1.606,             0.94055,              1.5675,             0.83528,             0.81038,             0.87124,             0.50892,                   0,                   0,                   0,            0.004423,            0.004423,            0.004423
                 171,              1.6059,             0.94495,              1.5597,             0.84265,              0.8084,             0.87413,             0.51049,                   0,                   0,                   0,             0.00439,             0.00439,             0.00439
                 172,              1.6067,              0.9408,              1.5611,             0.82368,             0.81331,             0.87241,              0.5077,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                 173,              1.6023,             0.94093,               1.573,             0.83072,             0.81518,             0.87277,             0.50905,                   0,                   0,                   0,            0.004324,            0.004324,            0.004324
                 174,              1.5931,             0.93561,              1.5464,             0.82902,              0.8149,             0.87291,             0.50937,                   0,                   0,                   0,            0.004291,            0.004291,            0.004291
                 175,              1.6054,             0.94295,              1.5688,             0.83891,             0.80868,             0.87314,             0.50863,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                 176,              1.5846,             0.91909,              1.5524,             0.84154,             0.81432,             0.87773,             0.50815,                   0,                   0,                   0,            0.004225,            0.004225,            0.004225
                 177,              1.5791,             0.92399,               1.547,             0.83547,             0.82045,             0.87498,             0.50756,                   0,                   0,                   0,            0.004192,            0.004192,            0.004192
                 178,              1.5848,              0.9313,              1.5449,             0.83536,             0.81631,             0.87441,             0.50931,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                 179,              1.5849,             0.92097,              1.5502,             0.84294,             0.81578,             0.87772,             0.51052,                   0,                   0,                   0,            0.004126,            0.004126,            0.004126
                 180,              1.5708,             0.91132,              1.5491,             0.84351,             0.81842,              0.8778,             0.50971,                   0,                   0,                   0,            0.004093,            0.004093,            0.004093
