               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 169,               1.505,             0.85828,              1.4567,             0.83824,             0.82549,             0.87397,             0.50843,                   0,                   0,                   0,           0.0066736,           0.0066736,           0.0066736
                 170,              1.5071,              0.8526,               1.454,             0.84621,             0.81666,             0.87416,             0.51096,                   0,                   0,                   0,           0.0066538,           0.0066538,           0.0066538
                 171,              1.5048,             0.85703,              1.4443,             0.84254,             0.80665,             0.86969,             0.50987,                   0,                   0,                   0,            0.006634,            0.006634,            0.006634
                 172,              1.5082,              0.8572,              1.4488,             0.84127,              0.8104,             0.86858,             0.50977,                   0,                   0,                   0,           0.0066142,           0.0066142,           0.0066142
                 173,              1.5079,             0.85655,              1.4585,             0.84244,              0.8166,             0.86886,             0.50929,                   0,                   0,                   0,           0.0065944,           0.0065944,           0.0065944
                 174,              1.5001,             0.84519,              1.4403,             0.84227,             0.81623,             0.87143,             0.51058,                   0,                   0,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,               1.504,             0.85697,              1.4529,             0.84212,             0.81202,             0.87086,             0.51016,                   0,                   0,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,              1.4836,             0.83133,              1.4345,             0.83176,              0.8188,             0.86865,             0.50817,                   0,                   0,                   0,            0.006535,            0.006535,            0.006535
                 177,              1.4768,              0.8431,               1.433,             0.83319,              0.8161,             0.86704,              0.5045,                   0,                   0,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,              1.4864,             0.83541,              1.4323,             0.84075,             0.80731,              0.8678,             0.50785,                   0,                   0,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,               1.487,             0.83873,               1.442,              0.8407,              0.8147,             0.87043,             0.50789,                   0,                   0,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,              1.4787,               0.829,              1.4404,             0.84523,             0.81201,             0.87038,             0.50726,                   0,                   0,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,              1.4746,             0.82876,              1.4367,             0.84705,             0.81108,              0.8715,             0.51176,                   0,                   0,                   0,            0.006436,            0.006436,            0.006436
                 182,              1.4751,             0.82569,              1.4293,             0.84098,             0.81489,             0.86937,             0.51045,                   0,                   0,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,              1.4782,             0.83156,              1.4307,             0.84045,              0.8203,             0.87072,             0.51032,                   0,                   0,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,              1.4821,             0.83465,              1.4375,             0.83857,             0.81516,             0.86924,             0.51048,                   0,                   0,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,              1.4758,             0.83397,              1.4367,             0.83964,             0.81948,             0.87159,             0.51144,                   0,                   0,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,                1.46,             0.80515,              1.4162,             0.84681,             0.81138,             0.87301,             0.50974,                   0,                   0,                   0,            0.006337,            0.006337,            0.006337
                 187,              1.4688,             0.82419,               1.437,             0.84498,             0.80917,             0.87139,             0.51093,                   0,                   0,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,              1.4669,              0.8207,              1.4277,             0.83896,             0.81753,             0.87137,             0.51188,                   0,                   0,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,              1.4719,             0.81835,              1.4346,             0.84055,             0.81123,             0.87223,             0.51182,                   0,                   0,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,              1.4812,             0.84902,              1.4477,             0.84837,             0.81093,             0.87164,             0.51195,                   0,                   0,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,              1.4676,               0.824,              1.4223,             0.83893,              0.8191,             0.87261,             0.51193,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                 192,              1.4585,             0.81205,              1.4177,             0.83834,             0.82454,             0.87258,             0.51204,                   0,                   0,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,              1.4584,             0.82282,              1.4271,             0.83375,             0.82571,             0.87473,             0.51383,                   0,                   0,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,              1.4613,              0.8208,              1.4179,             0.83448,             0.82509,             0.87339,             0.51111,                   0,                   0,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,               1.462,             0.81814,              1.4141,             0.83212,             0.82309,             0.87119,              0.5106,                   0,                   0,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,              1.4702,               0.819,              1.4211,             0.83733,             0.81555,             0.87372,             0.51202,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                 197,              1.4731,              0.8179,              1.4367,             0.82768,             0.81836,             0.86851,             0.51079,                   0,                   0,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,              1.4344,             0.79387,              1.4093,             0.83523,             0.81811,             0.86861,             0.51023,                   0,                   0,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,              1.4583,             0.81555,              1.4176,             0.83815,             0.81864,             0.87154,             0.51172,                   0,                   0,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,              1.4427,             0.80072,              1.4188,              0.8378,             0.81743,             0.87174,             0.51233,                   0,                   0,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,               1.436,             0.80335,              1.4081,             0.83541,             0.82208,             0.87053,             0.51137,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                 202,              1.4515,             0.79695,              1.4127,             0.84356,             0.81966,             0.87253,              0.5143,                   0,                   0,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,              1.4484,             0.81416,              1.4252,             0.84011,             0.81916,              0.8699,             0.51201,                   0,                   0,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,              1.4191,              0.7944,              1.3984,             0.83706,              0.8208,             0.87137,             0.51208,                   0,                   0,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,              1.4365,             0.80016,               1.404,             0.82677,             0.83127,             0.87177,             0.51163,                   0,                   0,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,              1.4547,              0.8102,              1.4088,             0.83235,             0.82513,             0.87268,             0.51032,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                 207,              1.4396,             0.79864,              1.4148,             0.84263,             0.81452,             0.87179,             0.50985,                   0,                   0,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,              1.4299,             0.79251,              1.4047,             0.82745,             0.82918,             0.87159,              0.5109,                   0,                   0,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,              1.4196,             0.78957,              1.3877,             0.83779,             0.81517,             0.86994,             0.51108,                   0,                   0,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,              1.4264,             0.79868,              1.4062,             0.83306,             0.82216,              0.8714,              0.5127,                   0,                   0,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,              1.4211,             0.79463,               1.397,             0.83986,             0.81896,             0.87265,             0.51256,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                 212,               1.412,             0.78088,              1.3915,             0.84045,              0.8253,             0.87299,             0.51252,                   0,                   0,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,              1.4158,             0.78631,               1.396,             0.83588,             0.82728,             0.87231,             0.51174,                   0,                   0,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,              1.4308,             0.79341,              1.4004,             0.83717,             0.82609,             0.87196,              0.5111,                   0,                   0,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,              1.4188,             0.78757,              1.3978,             0.84196,             0.82247,             0.87249,             0.51151,                   0,                   0,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,              1.4183,             0.78268,              1.3978,              0.8438,             0.82024,             0.87231,              0.5105,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                 217,              1.4091,             0.78068,              1.3959,             0.84571,             0.81685,             0.86967,             0.50818,                   0,                   0,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,              1.4084,             0.77941,              1.3926,             0.83949,             0.82417,             0.86908,             0.50919,                   0,                   0,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,              1.4113,             0.77252,              1.3895,             0.83969,             0.82081,             0.86846,             0.50816,                   0,                   0,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,              1.4318,             0.79472,              1.4091,             0.83782,             0.82361,             0.86889,             0.50937,                   0,                   0,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,              1.4142,             0.78452,              1.4001,             0.83606,              0.8221,             0.86969,             0.51031,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                 222,              1.3933,             0.77599,              1.3923,             0.84409,             0.81485,             0.86986,             0.50993,                   0,                   0,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,              1.4178,             0.77932,              1.3992,             0.84045,             0.81762,             0.87123,             0.51014,                   0,                   0,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,              1.3956,             0.76941,              1.3863,              0.8312,             0.82358,             0.87018,             0.51037,                   0,                   0,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,               1.382,             0.75964,              1.3765,             0.82629,             0.82466,             0.86928,             0.50867,                   0,                   0,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,              1.3877,             0.76631,              1.3765,             0.83282,             0.82268,             0.86826,             0.50964,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                 227,              1.3971,             0.77068,              1.3916,             0.83971,             0.81803,             0.86948,             0.51084,                   0,                   0,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,              1.3904,             0.76747,              1.3907,             0.83906,             0.82191,             0.86963,             0.50963,                   0,                   0,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,              1.4011,             0.77285,              1.3929,             0.83879,             0.81786,             0.86955,             0.50986,                   0,                   0,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,              1.3875,             0.76185,              1.3891,             0.84153,             0.81612,             0.86835,             0.50878,                   0,                   0,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,              1.3809,             0.76072,              1.3773,             0.84361,              0.8154,             0.86983,             0.50985,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                 232,              1.3703,             0.75668,              1.3679,             0.84353,             0.82075,              0.8713,             0.50959,                   0,                   0,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,              1.3662,             0.75032,              1.3824,             0.83702,             0.82094,             0.87121,             0.50936,                   0,                   0,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,              1.3735,             0.75007,              1.3777,              0.8374,             0.82205,             0.87102,             0.50874,                   0,                   0,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,              1.3824,             0.75829,              1.3825,             0.83441,             0.82617,             0.87124,             0.50976,                   0,                   0,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,              1.3955,             0.77118,              1.3831,             0.82811,             0.82967,             0.86994,             0.50887,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                 237,              1.3675,             0.75262,              1.3682,             0.83334,             0.82659,             0.87083,              0.5098,                   0,                   0,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,              1.3682,             0.75662,              1.3818,             0.82941,             0.82826,             0.87095,             0.51003,                   0,                   0,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,              1.3696,             0.76036,               1.366,             0.83151,             0.82624,              0.8705,             0.51012,                   0,                   0,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,              1.3669,             0.74395,              1.3788,             0.83163,             0.82674,             0.87094,             0.51157,                   0,                   0,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,              1.3582,             0.74093,               1.366,             0.83276,             0.82404,             0.86995,             0.50973,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                 242,              1.3594,             0.74761,              1.3701,             0.83273,             0.82253,             0.86907,             0.51029,                   0,                   0,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,              1.3645,             0.75269,              1.3691,             0.83342,             0.81813,             0.86692,             0.50886,                   0,                   0,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,              1.3668,             0.74581,              1.3666,             0.83392,                0.82,             0.86776,             0.50885,                   0,                   0,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,              1.3705,             0.74589,               1.366,             0.83066,             0.82113,             0.86741,             0.51162,                   0,                   0,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,              1.3551,             0.74079,               1.367,              0.8352,             0.82126,             0.86788,             0.51055,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                 247,              1.3604,               0.744,              1.3698,             0.83936,             0.82006,             0.86941,             0.51125,                   0,                   0,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,               1.366,             0.74056,              1.3672,             0.83888,             0.81584,             0.86743,             0.51095,                   0,                   0,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,              1.3445,             0.73239,              1.3617,             0.84033,             0.81932,             0.86794,             0.51054,                   0,                   0,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,              1.3509,             0.74318,              1.3657,             0.83691,             0.82221,             0.86789,             0.51108,                   0,                   0,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,              1.3488,             0.74056,              1.3627,             0.83928,             0.81997,             0.86761,             0.51143,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                 252,              1.3374,             0.72015,              1.3514,             0.83485,             0.82058,             0.86583,             0.51086,                   0,                   0,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,              1.3316,             0.72269,              1.3651,              0.8368,              0.8225,             0.86726,              0.5095,                   0,                   0,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,              1.3529,             0.73817,              1.3647,             0.83388,             0.82084,             0.86595,             0.51035,                   0,                   0,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,              1.3475,             0.73737,               1.357,             0.83822,             0.81574,             0.86534,             0.50991,                   0,                   0,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,                1.33,             0.72516,              1.3493,             0.83867,             0.81604,             0.86387,             0.50829,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                 257,              1.3498,             0.73959,              1.3579,             0.83508,             0.81836,             0.86426,             0.50966,                   0,                   0,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,              1.3329,             0.72225,              1.3557,             0.83011,             0.81681,             0.86345,             0.50845,                   0,                   0,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,              1.3447,             0.73625,              1.3568,             0.82784,             0.81628,             0.86311,             0.50843,                   0,                   0,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,              1.3359,             0.72894,              1.3477,             0.82803,             0.81884,             0.86409,              0.5083,                   0,                   0,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,              1.3353,             0.73907,              1.3697,             0.83152,             0.81443,             0.86429,             0.50902,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                 262,              1.3385,             0.73395,              1.3492,             0.83311,             0.81646,             0.86522,             0.50965,                   0,                   0,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,              1.3301,             0.71538,              1.3519,             0.82924,             0.81934,             0.86559,             0.50959,                   0,                   0,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,              1.3273,             0.72271,              1.3503,             0.83082,             0.81666,             0.86401,             0.50871,                   0,                   0,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,              1.3425,             0.72591,              1.3575,             0.82273,             0.82544,             0.86362,             0.50869,                   0,                   0,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,              1.3259,             0.72259,              1.3411,             0.82353,             0.82532,             0.86355,             0.50788,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                 267,              1.3047,              0.7067,              1.3421,             0.82816,             0.82407,             0.86456,             0.50767,                   0,                   0,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,              1.3214,             0.71647,              1.3492,             0.82589,             0.82382,             0.86475,             0.50755,                   0,                   0,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,              1.3217,             0.71381,              1.3483,               0.822,             0.82635,             0.86424,             0.50707,                   0,                   0,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,              1.3221,             0.71801,              1.3489,             0.83414,             0.81323,             0.86486,             0.50823,                   0,                   0,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,              1.3105,             0.71398,              1.3419,             0.82231,             0.82491,             0.86511,             0.50822,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                 272,              1.3113,             0.71121,               1.342,             0.83896,             0.80883,             0.86332,             0.50793,                   0,                   0,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,              1.3056,             0.70957,              1.3443,             0.83073,             0.81929,             0.86386,             0.50722,                   0,                   0,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,              1.3089,              0.7046,              1.3383,              0.8272,             0.82296,             0.86301,             0.50639,                   0,                   0,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,              1.2965,             0.70467,              1.3381,             0.83657,             0.81527,             0.86413,             0.50687,                   0,                   0,                   0,           0.0045748,           0.0045748,           0.0045748
                 276,              1.3156,             0.70553,              1.3391,             0.83624,             0.81864,              0.8637,             0.50622,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                 277,              1.2923,             0.69755,              1.3294,             0.83546,             0.81872,             0.86365,             0.50617,                   0,                   0,                   0,           0.0045352,           0.0045352,           0.0045352
                 278,              1.3087,             0.71818,              1.3423,             0.83301,             0.81839,             0.86318,             0.50524,                   0,                   0,                   0,           0.0045154,           0.0045154,           0.0045154
                 279,              1.3038,             0.71043,               1.335,              0.8322,             0.82092,             0.86258,             0.50594,                   0,                   0,                   0,           0.0044956,           0.0044956,           0.0044956
                 280,              1.2997,             0.70312,               1.342,             0.83714,             0.81301,             0.86253,               0.505,                   0,                   0,                   0,           0.0044758,           0.0044758,           0.0044758
                 281,              1.3115,             0.71122,              1.3476,             0.84144,             0.81014,             0.86147,             0.50473,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                 282,              1.2999,             0.70138,              1.3328,             0.84205,             0.80906,             0.86222,             0.50542,                   0,                   0,                   0,           0.0044362,           0.0044362,           0.0044362
                 283,              1.3052,             0.70329,              1.3383,             0.83988,             0.81265,              0.8633,              0.5057,                   0,                   0,                   0,           0.0044164,           0.0044164,           0.0044164
                 284,              1.2825,              0.6949,              1.3256,             0.83893,             0.81186,             0.86302,             0.50524,                   0,                   0,                   0,           0.0043966,           0.0043966,           0.0043966
                 285,              1.2927,             0.70323,              1.3433,             0.83617,             0.81002,             0.86262,             0.50622,                   0,                   0,                   0,           0.0043768,           0.0043768,           0.0043768
                 286,              1.2841,             0.69208,              1.3359,             0.83753,             0.81247,             0.86281,             0.50593,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                 287,               1.284,             0.69073,              1.3356,             0.83317,             0.81694,             0.86288,             0.50564,                   0,                   0,                   0,           0.0043372,           0.0043372,           0.0043372
                 288,              1.2832,             0.69794,              1.3347,              0.8345,             0.81558,             0.86267,             0.50612,                   0,                   0,                   0,           0.0043174,           0.0043174,           0.0043174
                 289,              1.2793,             0.69779,              1.3366,             0.83674,             0.81531,             0.86313,             0.50633,                   0,                   0,                   0,           0.0042976,           0.0042976,           0.0042976
                 290,              1.2719,             0.68482,              1.3214,             0.83791,             0.81188,             0.86294,             0.50608,                   0,                   0,                   0,           0.0042778,           0.0042778,           0.0042778
                 291,              1.2906,             0.69442,              1.3272,             0.83783,             0.81061,              0.8615,             0.50654,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                 292,              1.2772,             0.68754,              1.3283,             0.83855,             0.81235,             0.86185,             0.50646,                   0,                   0,                   0,           0.0042382,           0.0042382,           0.0042382
                 293,              1.2749,             0.68162,              1.3247,             0.83806,             0.81271,             0.86226,             0.50642,                   0,                   0,                   0,           0.0042184,           0.0042184,           0.0042184
                 294,              1.2657,             0.68414,              1.3271,             0.83847,             0.81259,              0.8627,              0.5069,                   0,                   0,                   0,           0.0041986,           0.0041986,           0.0041986
                 295,              1.2698,             0.67954,              1.3242,              0.8396,             0.81183,             0.86273,             0.50642,                   0,                   0,                   0,           0.0041788,           0.0041788,           0.0041788
                 296,               1.275,             0.68809,              1.3206,             0.84026,             0.81147,              0.8625,             0.50622,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                 297,              1.2661,             0.67112,              1.3095,             0.84031,             0.81133,             0.86158,             0.50581,                   0,                   0,                   0,           0.0041392,           0.0041392,           0.0041392
                 298,              1.2771,             0.69075,              1.3218,             0.83674,             0.81242,             0.86109,             0.50593,                   0,                   0,                   0,           0.0041194,           0.0041194,           0.0041194
                 299,              1.2567,             0.67794,               1.323,             0.83763,             0.81095,             0.86166,             0.50684,                   0,                   0,                   0,           0.0040996,           0.0040996,           0.0040996
                 300,              1.2595,             0.67917,              1.3158,             0.83889,             0.81282,             0.86236,             0.50615,                   0,                   0,                   0,           0.0040798,           0.0040798,           0.0040798
                 301,              1.2644,              0.6854,              1.3289,              0.8365,              0.8134,             0.86282,             0.50635,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                 302,              1.2557,             0.67713,              1.3096,             0.83531,             0.81699,              0.8621,             0.50601,                   0,                   0,                   0,           0.0040402,           0.0040402,           0.0040402
